gid,entity_nam,reference1,gmrotation,lat,long,province
20679811,Noordkamp,2820DB_19,0,-28.69151,20.9471,Northern Cape
20679812,Rooisand,2820DB_25,0,-28.74271,20.95984,Northern Cape
20679813,Blousand,2820DB_25,0,-28.73773,20.97758,Northern Cape
20680189,Tampansrus,2822CC_8,0,-28.80588,22.13269,Northern Cape
20680190,Gladheuwel,2822CC_7,0,-28.84529,22.08987,Northern Cape
20680191,Kheis,2822CC_7,0,-28.83904,22.07054,Northern Cape
20680192,De hoek,2822CC_7,0,-28.84797,22.06495,Northern Cape
20680193,Rooisand,2822CC_6,0,-28.84658,22.04534,Northern Cape
20680194,De Witts,2822CC_11,0,-28.8989,22.00147,Northern Cape
20680195,Klippunt,2822CC_11,0,-28.88714,22.03447,Northern Cape
20680196,Kalahari Kid,2822CC_11,0,-28.87387,22.02708,Northern Cape
20680197,Geluk,2822CC_11,0,-28.85591,22.03782,Northern Cape
20680198,Kruger,2822CC_7,0,-28.84991,22.0613,Northern Cape
20680199,Skerpioenpunt,2822CC_12,0,-28.87656,22.08316,Northern Cape
20680200,Kliptuin,2822CC_12,0,-28.8936,22.09085,Northern Cape
20680201,Luchek,2822CC_17,0,-28.90034,22.09962,Northern Cape
20680202,Tsebe,2822CC_13,0,-28.89471,22.11155,Northern Cape
20680203,Oranjesig,2822CC_13,0,-28.87259,22.10421,Northern Cape
20680204,Bo-Been,2822CC_13,0,-28.89582,22.12149,Northern Cape
20680205,Tsebe,2822CC_18,0,-28.90331,22.13399,Northern Cape
20680206,Winstead,2822CC_19,0,-28.92231,22.15565,Northern Cape
20680207,Springpan,2822CC_18,0,-28.9136,22.12264,Northern Cape
20680208,Bloubloom,2822CC_18,0,-28.90964,22.11116,Northern Cape
20680209,Noltesville,2822CC_22,0,-28.96195,22.08996,Northern Cape
20680210,Allenrust,2822CC_22,0,-28.99102,22.06076,Northern Cape
20680211,Mara,2822CD_2,0,-28.76916,22.30725,Northern Cape
20680212,Houmoed,2822CD_3,0,-28.79952,22.39042,Northern Cape
20680213,Glen Lyon,2822CD_5,0,-28.79093,22.46014,Northern Cape
20680589,Elandsvlei,2720CB_9,0,-27.56045,20.41033,Northern Cape
20680590,Swartkop,2720CB_11,0,-27.61191,20.26189,Northern Cape
20680591,Swartkop,2720CB_11,0,-27.61828,20.26437,Northern Cape
20680592,Moutonsput,2720CB_11,0,-27.62836,20.28382,Northern Cape
20680593,Moutonsput,2720CB_12,0,-27.63932,20.30665,Northern Cape
20680594,Abeam,2720CB_23,0,-27.70035,20.35806,Northern Cape
20680595,Abeam,2720CB_17,0,-27.69585,20.34577,Northern Cape
20680596,Dreghorn,2620DD_7,0,-26.84568,20.81978,Northern Cape
20680597,Rappells,2620DD_7,0,-26.82223,20.84395,Northern Cape
20680598,Rappells,2620DD_9_4,0,-26.80595,20.92363,Northern Cape
20680599,Dreghorn,2620DD_11_6,0,-26.85851,20.77777,Northern Cape
20680600,Colinton,2620DD_24,0,-26.98048,20.90105,Northern Cape
20680601,Mara,2620DD_25,0,-26.99915,20.98397,Northern Cape
20680602,Nuniput,2720CA_3,0,-27.50741,20.13634,Northern Cape
20680603,Noenieput,2720CA_3,0,-27.51056,20.1397,Northern Cape
20680604,Witkop,2720CA_4,0,-27.51981,20.16556,Northern Cape
20680605,Kaboomnuts,2720CA_4,0,-27.5355,20.16066,Northern Cape
20680606,Witkop,2720CA_10,0,-27.59338,20.2296,Northern Cape
20680607,Rooidam,2720CA_13,0,-27.6,20.12,Northern Cape
20680608,Abiquas Aar,2720CA_13,0,-27.6339,20.13146,Northern Cape
20680609,Nauwte,2720CA_6,0,-27.59364,20.00982,Northern Cape
20680610,Staalpan,2720CA_11,0,-27.63625,20.03824,Northern Cape
20680611,Lemoenkolk,2720CA_20,0,-27.67378,20.21808,Northern Cape
20680612,Dwangas,2620CB_1,0,-26.52486,20.29587,Northern Cape
20680613,Die Stoele,2620CB_2,0,-26.52349,20.33864,Northern Cape
20680989,Koppiesvlei,2920CB_25,0,-29.74342,20.47008,Northern Cape
20680990,Korannakolk,2920CB_21,0,-29.71398,20.28,Northern Cape
20680991,Koranderkolk,2920CB_21,0,-29.71911,20.27677,Northern Cape
20680992,Geelvlei,2920CC_6,0,-29.80089,20.03534,Northern Cape
20680993,Skansklip A,2920CC_3,0,-29.76594,20.10642,Northern Cape
20680994,Skansklip B,2920CC_9,0,-29.84922,20.19007,Northern Cape
20680995,Hou - Hou,2920CC_11,0,-29.87789,20.03153,Northern Cape
20680996,Nanibees,2920CC_13,0,-29.85892,20.10413,Northern Cape
20680997,Saaiplaas,2920CC_19,0,-29.92863,20.17535,Northern Cape
20680998,De Tuin,2920CC_19,0,-29.93806,20.15114,Northern Cape
20680999,Silo,2920CC_19,0,-29.92828,20.17476,Northern Cape
20681000,Dagab,2920CD_3,0,-29.77296,20.38093,Northern Cape
20681001,Rooidam,2920CD_9,0,-29.80698,20.40621,Northern Cape
20681002,Gifkolk,2920CD_6,0,-29.81604,20.29616,Northern Cape
20681003,Sonop,2920CD_6,0,-29.82142,20.2904,Northern Cape
20681004,Soutputs,2920CD_12,0,-29.87442,20.34664,Northern Cape
20681005,Rusiemaakvloer,2920CD_13,0,-29.85483,20.39589,Northern Cape
20681006,Vloera,2920CD_15,0,-29.89013,20.49677,Northern Cape
20681007,Soafkolk,2920CD_18,0,-29.92276,20.39697,Northern Cape
20681008,Bysteek,2920CD_21,0,-29.95247,20.26516,Northern Cape
20681009,Kareeboskolk,2920CD_23,0,-29.97193,20.37951,Northern Cape
20681010,Drieboom Noord,2920DA_2,0,-29.51244,20.58154,Northern Cape
20681011,Groot Swartbas,2920DA_3,0,-29.52697,20.63771,Northern Cape
20681012,Groot Swartbas,2920DA_4,0,-29.53124,20.69078,Northern Cape
20681013,Groot Swartbas,2920DA_4,0,-29.53171,20.69136,Northern Cape
20679814,Sultana,2820DB_25,0,-28.73872,20.99067,Northern Cape
20679815,Dankbaar,2820DB_25,0,-28.71841,20.95522,Northern Cape
20679816,Costantia,2820DB_25,0,-28.71514,20.96893,Northern Cape
20679817,Onshoop,2820DB_25,0,-28.70705,20.96365,Northern Cape
20679818,Sandland,2820DB_22,0,-28.74114,20.82846,Northern Cape
20679819,Molenvliet,2820DB_22,0,-28.73574,20.83543,Northern Cape
20679820,Loxtnvale Oos,2820DB_23,0,-28.72259,20.85393,Northern Cape
20679821,Cellars,2820DB_21,0,-28.74845,20.79694,Northern Cape
20679822,Lofdeel,2820DD_1,0,-28.762,20.7923,Northern Cape
20679823,Lofdeel,2820DD_1,0,-28.76071,20.783,Northern Cape
20679824,Vaahoek,2820DD_1,0,-28.76241,20.77079,Northern Cape
20679825,Warmsand,2820DD_1,0,-28.76054,20.77309,Northern Cape
20679826,Warmsand,2820DD_1,0,-28.75946,20.76597,Northern Cape
20679827,Warmsand,2820DD_1,0,-28.7511,20.77165,Northern Cape
20679828,Koeb Koeb,2820DD_1,0,-28.78194,20.78161,Northern Cape
20679829,Koekoeb,2820DD_2,0,-28.77877,20.80329,Northern Cape
20679830,Koekoeb,2820DD_2,0,-28.7652,20.83663,Northern Cape
20679831,Koekoeb,2820DD_3,0,-28.77167,20.85315,Northern Cape
20679832,Arbeidsaam,2820DD_2,0,-28.75062,20.83105,Northern Cape
20679833,Warmsand,2820DD_2,0,-28.75599,20.82277,Northern Cape
20679834,Blouvlei,2820DD_2,0,-28.75937,20.82049,Northern Cape
20679835,Gifberg,2820DD_20,0,-28.93281,20.96265,Northern Cape
20679836,Valsvlei,2820DD_20,0,-28.93515,20.96576,Northern Cape
20679837,Koegab,2820DD_21,0,-28.99711,20.75374,Northern Cape
20679838,Uitsig,2821AA_1,0,-28.00273,21.02614,Northern Cape
20680214,Roseglen,2822CD_5,0,-28.79312,22.47094,Northern Cape
20680215,Steenbokhoorn,2822CD_10,0,-28.82431,22.47812,Northern Cape
20680216,Spioekop,2822CD_7,0,-28.8221,22.30907,Northern Cape
20680217,Waldecksloure,2822CD_7,0,-28.83851,22.30024,Northern Cape
20680218,Rhehabath,2822CD_6,0,-28.80284,22.27065,Northern Cape
20680219,De Bruinbult,2822CD_11,0,-28.88701,22.2904,Northern Cape
20680220,Waldecksloure,2822CD_12,0,-28.85837,22.32957,Northern Cape
20680221,Avilion,2822CD_13,0,-28.89785,22.39772,Northern Cape
20680222,Ronel,2822CD_13,0,-28.85731,22.39727,Northern Cape
20680223,Pileton,2822CD_14,0,-28.88287,22.40658,Northern Cape
20680224,Gelukshoek,2822CD_15,0,-28.88713,22.48605,Northern Cape
20680225,Bingab,2822CD_20,0,-28.90448,22.46906,Northern Cape
20680226,Pilehill,2822CD_19,0,-28.90006,22.43555,Northern Cape
20680227,Wedgehill,2822CD_19,0,-28.93818,22.41834,Northern Cape
20680228,Wterford,2822CD_18,0,-28.93804,22.38768,Northern Cape
20680229,Guluksoord,2822CD_16,0,-28.91173,22.26774,Northern Cape
20680230,Welgevonde,2822CD_21,0,-28.96859,22.2979,Northern Cape
20680231,Daskop,2822CD_22,0,-28.98166,22.30807,Northern Cape
20680232,Bitterput,2822CD_25,0,-28.96081,22.46033,Northern Cape
20680233,Witwater,2822BA_1,0,-28.01093,22.50207,Northern Cape
20680234,Lombaardsvlakte,2822BA_1,0,-28.03278,22.50087,Northern Cape
20680235,Vuilnek,2822BA_1,0,-28.02837,22.54004,Northern Cape
20680236,Steenbokkloof,2822BA_3,0,-28.0166,22.60565,Northern Cape
20680237,Omvrede,2822BA_3,0,-28.03948,22.61591,Northern Cape
20680238,Lupanie,2822BA_4,0,-28.04558,22.65442,Northern Cape
20680614,Brandduin,2620CB_8,0,-26.56321,20.36222,Northern Cape
20680615,Damplaas,2720CA_24,0,-27.74979,20.19266,Northern Cape
20680616,Grootvlei,2720CA_23,0,-27.71962,20.11445,Northern Cape
20680617,Vaalvlei,2620CB_14,0,-26.63742,20.4012,Northern Cape
20680618,Barsvlei,2720CA_22,0,-27.71018,20.06045,Northern Cape
20680619,Majestie Lodge Guest House,2620CB_22,0,-26.74829,20.31708,Northern Cape
20680620,Gemsbokbrak,2720DA_8,0,-27.57551,20.64889,Northern Cape
20680621,Annesly,2720DA_11,0,-27.61587,20.52376,Northern Cape
20680622,Kloutjieskeur,2720DA_12,0,-27.60806,20.58196,Northern Cape
20680623,Thomson,2720DA_18,0,-27.69409,20.60615,Northern Cape
20680624,Gnous,2720DA_22,0,-27.73076,20.57626,Northern Cape
20680625,Elandskopbeen,2720DA_25,0,-27.74088,20.72414,Northern Cape
20680626,Rokoptel,2720DB_1,0,-27.50537,20.79051,Northern Cape
20680627,Pot se Pan,2720DB_4,0,-27.50857,20.91748,Northern Cape
20680628,Kaboom,2720DB_9,0,-27.59207,20.92176,Northern Cape
20680629,Kij Kij,2720DB_9,0,-27.57224,20.92157,Northern Cape
20680630,Avilion,2720DB_11,0,-27.64953,20.7898,Northern Cape
20680631,Ensaamheid,2720DB_24,0,-27.72444,20.91401,Northern Cape
20680632,Koem Koem,2720DB_25,0,-27.7187,20.99187,Northern Cape
20680633,Bel Duin,2721AA_2,0,-27.03581,21.0984,Northern Cape
20680634,Molopo Kalahari Lodge,2620DC_19,0,-26.93252,20.66173,Northern Cape
20680635,Frederik Straat,2720DC_4,0,-27.78685,20.69733,Northern Cape
20680636,Groot Witpan,2720DC_5,0,-27.7872,20.74405,Northern Cape
20680637,Klein Witpan,2720DC_8,0,-27.84326,20.61935,Northern Cape
20680638,Duikerskop,2720DC_12,0,-27.87953,20.58578,Northern Cape
20681014,Uitspankop,2920DA_10,0,-29.57967,20.71275,Northern Cape
20681015,Leidammetjies,2920DA_8,0,-29.55673,20.60064,Northern Cape
20681016,Graskraal,2920DA_11,0,-29.61381,20.51346,Northern Cape
20681017,Vrede,2920DA_11,0,-29.62791,20.50322,Northern Cape
20681018,Rooivlei,2920DA_11,0,-29.61343,20.54006,Northern Cape
20681019,Drieboomlaagte,2920DA_12,0,-29.60582,20.58497,Northern Cape
20681020,Jagkolk,2920DA_12,0,-29.60903,20.57554,Northern Cape
20681021,Blouvlei,2920DA_12,0,-29.60994,20.57487,Northern Cape
20681022,Uitspankop,2920DA_14,0,-29.63147,20.66259,Northern Cape
20681023,Vorentoe se Kolk,2920DA_20,0,-29.67647,20.74385,Northern Cape
20681024,Rosland,2920DA_19,0,-29.67821,20.68555,Northern Cape
20681025,Melkbosvlei,2920DA_18,0,-29.68523,20.62177,Northern Cape
20681026,De Hoop,2920DA_16,0,-29.65993,20.54411,Northern Cape
20681027,Moutonsvlei,2920DA_16,0,-29.65627,20.5064,Northern Cape
20681028,Gannakom,2920DA_21,0,-29.73884,20.53837,Northern Cape
20681029,Vyfmyl,2920DA_17,0,-29.69946,20.55209,Northern Cape
20681030,Biesiekolk,2920DA_25,0,-29.7141,20.70902,Northern Cape
20681031,Gemsbokkolk,2920DA_25,0,-29.74611,20.70567,Northern Cape
20681032,Poverty Flat,2722BA_4,0,-27.04978,22.68103,Northern Cape
20681033,Afguns,2722BA_5,0,-27.01235,22.70604,Northern Cape
20681034,Wylie Valley,2722BA_10,0,-27.0843,22.71882,Northern Cape
20681035,Lorrain,2722BA_8,0,-27.07992,22.60052,Northern Cape
20681036,Zanzibar,2722BA_7,0,-27.07055,22.55689,Northern Cape
20681037,Sandbad,2722BA_6,0,-27.0972,22.53123,Northern Cape
20681038,Die Hoek,2920DB_1,0,-29.51227,20.75701,Northern Cape
20678871,Greeffputs,2824AD_20,0,-28.44769,24.4881,Northern Cape
20678872,Mattanu,2824AD_15,0,-28.39992,24.49883,Northern Cape
20678873,Victoria,2824AD_20,0,-28.43363,24.47484,Northern Cape
20678874,Greefput,2824AD_20,0,-28.41213,24.47272,Northern Cape
20678875,Kelburn,2824AD_15,0,-28.35771,24.48948,Northern Cape
20678876,Kareeput,2824AD_5,0,-28.29651,24.48862,Northern Cape
20678877,Koppiealleen,2824AD_5,0,-28.29297,24.46793,Northern Cape
20679839,Jood se Vlei,2821AA_4,0,-28.03785,21.16102,Northern Cape
20679840,Vrede,2821AA_9,0,-28.0935,21.16349,Northern Cape
20679841,Ghams,2821AA_6,0,-28.07208,21.03936,Northern Cape
20679842,Wildehondspan,2821AA_16,0,-28.15274,21.03187,Northern Cape
20679843,Rusplaas,2821AA_19,0,-28.1607,21.19422,Northern Cape
20679844,Koeries,2821AA_19,0,-28.16309,21.19207,Northern Cape
20679845,Christiana,2821AA_25,0,-28.24765,21.20752,Northern Cape
20679846,Christiana,2821AA_25,0,-28.23515,21.21859,Northern Cape
20679847,Stellaland,2821AB_5,0,-28.04251,21.48875,Northern Cape
20679848,Stellaland,2821AB_10,0,-28.08841,21.48742,Northern Cape
20679849,Lekkerwater,2821AB_10,0,-28.09453,21.48129,Northern Cape
20679850,De Hoek,2821AB_8,0,-28.06038,21.36573,Northern Cape
20679851,Opspring,2821AB_11,0,-28.11234,21.25293,Northern Cape
20679852,Rooidam,2821AB_11,0,-28.14193,21.26503,Northern Cape
20679853,Rooidam Suid,2821AB_11,0,-28.14703,21.26685,Northern Cape
20679854,Welgevind,2821AB_14,0,-28.13081,21.40077,Northern Cape
20679855,Steenkamp,2821AB_19,0,-28.18242,21.40518,Northern Cape
20679856,Welgevind,2821AB_22,0,-28.21305,21.31804,Northern Cape
20679857,Welgevind,2821AB_22,0,-28.22808,21.3458,Northern Cape
20679858,Piriet Mynskag,2821AC_1,0,-28.29478,21.04351,Northern Cape
20679859,Areachap,2821AC_2,0,-28.2532,21.08063,Northern Cape
20679860,Droehout,2820BD_15,0,-28.39851,20.9998,Northern Cape
20679861,Droehout,2821AC_11,0,-28.39851,21.0001,Northern Cape
20679862,B&B,2821AC_14,0,-28.37609,21.15935,Northern Cape
20679863,Allepad,2821AC_13,0,-28.38449,21.12351,Northern Cape
20680239,Ontevrede,2822BA_4,0,-28.01117,22.68635,Northern Cape
20680240,Johnson,2822BA_4,0,-28.04437,22.69377,Northern Cape
20680241,Elliesrust,2822BA_9,0,-28.0673,22.69932,Northern Cape
20680242,Vrolikheid Noord,2822BA_8,0,-28.07292,22.64096,Northern Cape
20680243,Mooiplaas,2822BA_7,0,-28.0827,22.55464,Northern Cape
20680244,Waaihoek,2822BA_6,0,-28.07823,22.52483,Northern Cape
20680245,Rossville,2822BA_12,0,-28.13014,22.56346,Northern Cape
20680246,Mount Leonard,2822BA_14,0,-28.13829,22.65671,Northern Cape
20680247,Mount Leonard,2822BA_14,0,-28.14028,22.68454,Northern Cape
20680248,Vrolikheid Suid,2822BA_14,0,-28.10273,22.67102,Northern Cape
20680249,Mount Leonard,2822BA_15,0,-28.13273,22.72739,Northern Cape
20680250,Thabaletsele,2822BA_20,0,-28.16514,22.74278,Northern Cape
20680251,Seremoneng,2822BA_19,0,-28.17366,22.69896,Northern Cape
20680252,Andriesfontein,2822BA_24,0,-28.24246,22.67083,Northern Cape
20680253,Rubyvale,2822BA_22,0,-28.20812,22.57879,Northern Cape
20680254,Morester,2822BB_1,0,-28.00179,22.77097,Northern Cape
20680255,Klein Venn,2822BB_1,0,-28.0177,22.75702,Northern Cape
20680256,Dikepping,2822BB_3,0,-28.01042,22.88387,Northern Cape
20680257,Mostert,2822BB_3,0,-28.02841,22.88528,Northern Cape
20680258,Riposo,2822BB_3,0,-28.0311,22.88283,Northern Cape
20680259,Hilliard,2822BB_4,0,-28.01433,22.92928,Northern Cape
20680260,Lomoteng,2822BB_5,0,-28.01666,22.95773,Northern Cape
20680261,Fouross,2822BB_5,0,-28.04413,22.99359,Northern Cape
20680262,Nabot,2822BB_10,0,-28.08409,22.97481,Northern Cape
20680263,Aarkop,2822BB_15,0,-28.13213,22.98717,Northern Cape
20680639,Bloemendal,2720DC_13,0,-27.85992,20.64336,Northern Cape
20680640,Vaaldam,2720DC_14,0,-27.87491,20.6704,Northern Cape
20680641,Vaaldam,2720DC_20,0,-27.90327,20.71156,Northern Cape
20680642,Liebenheim,2720DC_17,0,-27.92729,20.56088,Northern Cape
20680643,Spitsbanke,2720DC_21,0,-27.98525,20.51563,Northern Cape
20680644,Khorkham Noord,2720DC_24,0,-27.96736,20.67604,Northern Cape
20680645,Loogpan,2720DD_7,0,-27.8129,20.81836,Northern Cape
20680646,Marinda,2720DD_8,0,-27.81401,20.85575,Northern Cape
20680647,Norokei,2720DD_14,0,-27.87823,20.92167,Northern Cape
20680648,Humansville,2720DD_14,0,-27.88382,20.92731,Northern Cape
20680649,Norokei Soutwerke,2720DD_14,0,-27.87006,20.91095,Northern Cape
20680650,Kalkpoort,2720DD_13,0,-27.86028,20.89569,Northern Cape
20680651,Nuwerus,2720DD_17,0,-27.92796,20.8075,Northern Cape
20680652,Netherlea,2720DD_17,0,-27.92959,20.83836,Northern Cape
20680653,Mondesir,2720DD_18,0,-27.93501,20.87301,Northern Cape
20680654,Khorkham,2720DD_21,0,-27.99044,20.79488,Northern Cape
20680655,Duineveld,2721DD_6,0,-27.80333,21.77369,Northern Cape
20680656,Witboom,2721DD_2,0,-27.79304,21.82379,Northern Cape
20680657,Oupak,2721DD_4,0,-27.78649,21.93915,Northern Cape
20680658,Cutline,2721DD_10,0,-27.80189,21.98295,Northern Cape
20680659,Grenslyn,2721DD_10,0,-27.81237,21.98506,Northern Cape
20680660,Klapin,2721DD_10,0,-27.83226,21.99395,Northern Cape
20680661,Grenslyn,2721DD_15,0,-27.86463,21.97929,Northern Cape
20680662,Die Rolle,2721DD_12,0,-27.86166,21.84221,Northern Cape
20680663,Smalhoek,2721DD_17,0,-27.90775,21.83724,Northern Cape
20681039,Kareeboomkolk,2920DB_8,0,-29.58047,20.88375,Northern Cape
20681040,Kareeboomkolk,2920DB_8,0,-29.58727,20.8598,Northern Cape
20681041,Kareeboomkolk,2920DB_7,0,-29.58872,20.84206,Northern Cape
20681042,Maniertyskolk,2920DB_11,0,-29.60203,20.79273,Northern Cape
20681043,Maniertydskolk,2920DB_11,0,-29.62781,20.78325,Northern Cape
20681044,Sonderhuis,2920DB_13,0,-29.6326,20.88159,Northern Cape
20681045,Knapzak,2920DB_15,0,-29.62759,20.95564,Northern Cape
20681046,Silo,2920DB_15,0,-29.62861,20.95586,Northern Cape
20681047,Swartbas,2920DB_21,0,-29.70337,20.76617,Northern Cape
20681048,Floradora,2722BA_14,0,-27.12401,22.6824,Northern Cape
20681049,Vleikolk,2920DB_22,0,-29.72218,20.8448,Northern Cape
20681050,Arcadia,2722BA_15,0,-27.13476,22.71692,Northern Cape
20681051,Bosduif,2920DB_24,0,-29.73578,20.90406,Northern Cape
20681052,Louwrensrust,2722BA_20,0,-27.18673,22.70293,Northern Cape
20681053,Kampe (Wieldraai),2920DB_25,0,-29.74571,20.95423,Northern Cape
20681055,Deo Gratia,2722BA_22,0,-27.24036,22.58972,Northern Cape
20681056,Twee Koppies,2722BA_23,0,-27.23959,22.64061,Northern Cape
20681057,Kleindam,2722BA_24,0,-27.24846,22.66982,Northern Cape
20681058,Ascot,2722BA_25,0,-27.23006,22.70895,Northern Cape
20681059,Valsvlei,2920DC_2,0,-29.7626,20.58771,Northern Cape
20681060,Steynsvlei,2920DC_3,0,-29.75257,20.6302,Northern Cape
20681061,Gemsbokkolk,2920DC_5,0,-29.75916,20.74736,Northern Cape
20681062,Job se Vlei,2920DC_8,0,-29.84257,20.63884,Northern Cape
20681063,Klerkshoop,2920DC_11,0,-29.86189,20.54742,Northern Cape
20679864,Helviko,2821AC_25,0,-28.49808,21.20412,Northern Cape
20679865,Garden Heights,2821AC_25,0,-28.49231,21.21124,Northern Cape
20679866,Eagles Ridger,2821AC_25,0,-28.48931,21.21581,Northern Cape
20679867,Die brands,2821AC_25,0,-28.48773,21.22526,Northern Cape
20679868,Ellene,2821AC_25,0,-28.48474,21.22594,Northern Cape
20679869,Lekker Le,2821AC_25,0,-28.48324,21.22931,Northern Cape
20679870,Affspraak,2821AC_25,0,-28.48271,21.23306,Northern Cape
20679871,Kotze,2821AC_25,0,-28.48024,21.23591,Northern Cape
20679872,Eagle Rest,2821AC_25,0,-28.48151,21.23921,Northern Cape
20679873,Sanossie Hof,2821AC_25,0,-28.47941,21.23966,Northern Cape
20679874,Carkfallow,2821AC_25,0,-28.47761,21.23861,Northern Cape
20679875,Oppiedak,2821AC_25,0,-28.47649,21.24011,Northern Cape
20679876,Uitsuip,2821AD_2,0,-28.27969,21.31706,Northern Cape
20679877,Steenkampspan,2821AD_3,0,-28.27522,21.36876,Northern Cape
20679878,Rouxville,2821AD_9,0,-28.33227,21.42167,Northern Cape
20679879,Toekoms,2821AD_6,0,-28.31913,21.25198,Northern Cape
20679880,Staatveesplaas,2821AD_11,0,-28.36262,21.25482,Northern Cape
20679881,Uitkomst,2821AD_12,0,-28.39533,21.34108,Northern Cape
20679882,Leerhoek,2821AD_15,0,-28.39849,21.48407,Northern Cape
20679883,Annashoek,2821AD_15,0,-28.39638,21.47547,Northern Cape
20679884,Uizip Landgoed,2821AD_15,0,-28.38713,21.48488,Northern Cape
20679885,Damskus,2821AD_20,0,-28.42219,21.45453,Northern Cape
20679886,Hermehr,2821AD_20,0,-28.4187,21.45534,Northern Cape
20679887,Sultanaoord,2821AD_20,0,-28.4148,21.45916,Northern Cape
20679888,Van der Wath Landgoed,2821AD_19,0,-28.41634,21.434,Northern Cape
20680264,Metsiatsididi,2822BB_14,0,-28.12821,22.93583,Northern Cape
20680265,Kouwater,2822BB_14,0,-28.12546,22.9343,Northern Cape
20680266,Mamaghodi,2822BB_13,0,-28.10845,22.87714,Northern Cape
20680267,Elim,2822BB_18,0,-28.15177,22.86282,Northern Cape
20680268,Langverwacht,2822BB_20,0,-28.16432,22.95247,Northern Cape
20680269,Vlakfontein,2822BB_20,0,-28.18977,22.96398,Northern Cape
20680270,Makaganie,2822BB_19,0,-28.16003,22.90315,Northern Cape
20680271,Lynput,2822BB_18,0,-28.1623,22.86093,Northern Cape
20680272,Logolong,2822BB_16,0,-28.15128,22.75213,Northern Cape
20680273,Bulkrans,2822BB_21,0,-28.21804,22.75298,Northern Cape
20680274,Pramberg,2822BB_21,0,-28.23236,22.7875,Northern Cape
20680275,Lucasdam,2822BB_23,0,-28.24956,22.86007,Northern Cape
20680276,Heuning Krans,2822BB_23,0,-28.214,22.8802,Northern Cape
20680277,Meidekop,2822BC_2,0,-28.28226,22.55094,Northern Cape
20680278,Driehoek,2822BC_4,0,-28.27838,22.65594,Northern Cape
20680279,Vaalkop,2822BC_10,0,-28.34775,22.71124,Northern Cape
20680280,Dun Murry,2822BC_9,0,-28.30028,22.69472,Northern Cape
20680281,Westbury,2822BC_8,0,-28.32287,22.64538,Northern Cape
20680282,Multiply,2822BC_8,0,-28.33001,22.60958,Northern Cape
20680283,Nelsbos,2822BC_6,0,-28.34165,22.54753,Northern Cape
20680284,Kotzesrus,2822BC_12,0,-28.3795,22.58746,Northern Cape
20680285,Mount Nelson,2822BC_13,0,-28.3874,22.63048,Northern Cape
20680286,Glen Alice,2822BC_19,0,-28.42503,22.68858,Northern Cape
20680287,Wydpoort,2822BC_19,0,-28.44851,22.68233,Northern Cape
20680288,Taungs,2822BC_18,0,-28.43092,22.6169,Northern Cape
20680664,Koupan,2721DD_23,0,-27.97315,21.85186,Northern Cape
20680665,Smalhoek,2721DD_16,0,-27.92905,21.77998,Northern Cape
20680666,Uitloer,2721DD_20,0,-27.92806,21.98689,Northern Cape
20680667,Steenbokelmboog,2721CA_3,0,-27.52529,21.13686,Northern Cape
20680668,Drieling,2721CA_6,0,-27.57534,21.02919,Northern Cape
20680669,Uitvlug,2721CA_6,0,-27.59728,21.03301,Northern Cape
20680670,Ruimte,2721CA_14,0,-27.60523,21.19863,Northern Cape
20680671,Tafelduin,2721CA_15,0,-27.62626,21.22891,Northern Cape
20680672,Hamiltons,2721CA_19,0,-27.6816,21.16538,Northern Cape
20680673,Haaldoorrduin,2721CA_16,0,-27.68803,21.00272,Northern Cape
20680674,SoetWater,2721CB_2,0,-27.5457,21.33877,Northern Cape
20680675,Middelplaas,2721CB_10,0,-27.557,21.45027,Northern Cape
20680676,Rooistraat,2721CB_12,0,-27.64525,21.31382,Northern Cape
20680677,Veelhoek,2721CB_13,0,-27.62432,21.35432,Northern Cape
20680678,Hop - Hop,2721CB_14,0,-27.6449,21.40874,Northern Cape
20680679,Altemit,2721CB_18,0,-27.698,21.35428,Northern Cape
20680680,Nietemin,2721CB_20,0,-27.69028,21.45007,Northern Cape
20680681,Altemit,2721CB_22,0,-27.74207,21.31631,Northern Cape
20680682,Rooistraat,2721CB_21,0,-27.72415,21.29017,Northern Cape
20680683,De Jager,2720DD_20,0,-27.94212,20.97587,Northern Cape
20680684,Vilander,2721CC_7,0,-27.8082,21.08537,Northern Cape
20680685,Tafelkop,2721CC_15,0,-27.88031,21.22498,Northern Cape
20680686,Swartstraat,2721CC_20,0,-27.94422,21.24382,Northern Cape
20680687,Vischgat,2721AB_6,0,-27.06986,21.25733,Northern Cape
20680688,Drumsheugh,2721AB_6,0,-27.08192,21.28892,Northern Cape
20681064,Gemsbokrivier,2920DC_11,0,-29.86783,20.5001,Northern Cape
20681065,Vuursiekvlei,2920DC_13,0,-29.87417,20.64396,Northern Cape
20681066,Vuursiekvlei,2920DC_14,0,-29.86092,20.69814,Northern Cape
20681067,Gous se Kolk,2920DC_18,0,-29.92482,20.61947,Northern Cape
20681068,Lemoenkolk Wes,2920DC_24,0,-29.96573,20.6761,Northern Cape
20681069,Kwaggasrivier,2920DC_25,0,-29.95354,20.70885,Northern Cape
20681070,Bosduif,2920DD_2,0,-29.76091,20.82179,Northern Cape
20681071,Klipheuwel B,2920DD_4,0,-29.7908,20.90771,Northern Cape
20681072,Klipheuwel A,2920DD_7,0,-29.80886,20.81508,Northern Cape
20681073,Pietersville,2920DD_6,0,-29.81106,20.75962,Northern Cape
