gid,entity_nam,reference1,gmrotation,lat,lng,
20660849,Uitkomst                                                                                                                                              ,2430DC_6            ,0,-24.8116,30.54939,
20660852,Rusermi                                                                                                                                               ,2431AA_7            ,0,-24.09561,31.05242,
20660853,Klipheuwel                                                                                                                                            ,2431AA_7            ,0,-24.0925,31.06427,
20660854,Klipheuwel                                                                                                                                            ,2431AA_6            ,0,-24.09696,31.03925,
20660855,Grietjie                                                                                                                                              ,2431AA_6            ,0,-24.08283,31.04338,
20660856,Grietjie                                                                                                                                              ,2431AA_6            ,0,-24.07436,31.02086,
20660857,Mieliepaphoogte                                                                                                                                       ,2431AA_6            ,0,-24.06853,31.0305,
20660858,Stokkiesdraai                                                                                                                                         ,2431AA_6            ,0,-24.08464,31.01789,
20660859,Hardekool                                                                                                                                             ,2431AA_6            ,0,-24.08864,31.02337,
20660860,Arleen                                                                                                                                                ,2431AA_6            ,0,-24.08922,31.01,
20660861,Dunroamin                                                                                                                                             ,2431AA_6            ,0,-24.08995,31.00529,
20660862,Grietjie                                                                                                                                              ,2431AA_11           ,0,-24.1164,31.02854,
20660863,Grietjie                                                                                                                                              ,2431AA_11           ,0,-24.1206,31.01526,
20660864,Grietjie                                                                                                                                              ,2431AA_11           ,0,-24.11251,31.01564,
20660865,Grietjie                                                                                                                                              ,2431AA_11           ,0,-24.10981,31.02944,
20660866,Grootdraai                                                                                                                                            ,2431AA_11           ,0,-24.1196,31.03193,
20660867,Grootdraai                                                                                                                                            ,2431AA_11           ,0,-24.14231,31.02603,
20660875,Madrid                                                                                                                                                ,2431AA_16           ,0,-24.16709,31.00532,
20660876,Venice                                                                                                                                                ,2431AA_21           ,0,-24.23621,31.01086,
20660881,Vlakfontein                                                                                                                                           ,2430DC_11           ,0,-24.89103,30.52162,
20660882,Vlakfontein                                                                                                                                           ,2430DC_11           ,0,-24.88785,30.51683,
20660883,Rustplaats                                                                                                                                            ,2430DC_12           ,0,-24.85799,30.57153,
20660885,Bosplaas Residence                                                                                                                                    ,2431AC_12           ,0,-24.39689,31.09768,
20660886,Moditla                                                                                                                                               ,2431AC_16           ,0,-24.44896,31.02114,
20660887,Kapama                                                                                                                                                ,2431AC_16           ,0,-24.43446,31.01927,
20660888,Shumbalala                                                                                                                                            ,2431AC_24           ,0,-24.45216,31.16984,
20659305,Vlaklaagte                                                                                                                                            ,2530AC_6            ,0,-25.32319,30.00424,
20659323,Hooggenoeg                                                                                                                                            ,2530AC_6            ,0,-25.33125,30.00079,
20660934,Mineral Range                                                                                                                                         ,2529BC_7            ,0,-25.32127,29.55356,
20660941,Wynpersbak                                                                                                                                            ,2529BD_9            ,0,-25.32134,29.91299,
20698113,Langkuil                                                                                                                                              ,2528AA_4            ,0,-25.01286,28.19073,
20698114,Langkuil                                                                                                                                              ,2528AA_5            ,0,-25.0248,28.20211,
20698115,Ons s'n                                                                                                                                               ,2528AA_5            ,0,-25.00998,28.24447,
20698116,Vrek gewerk                                                                                                                                           ,2528AA_5            ,0,-25.01372,28.24286,
20698117,Burchell's                                                                                                                                            ,2528AA_5            ,0,-25.001,28.20925,
20698119,Zaagkuildrift                                                                                                                                         ,2528AA_18           ,0,-25.18978,28.1416,
20698120,Jock of the Bushveld                                                                                                                                  ,2528AA_18           ,0,-25.18019,28.14408,
20698121,Klipplaatdrif                                                                                                                                         ,2528AA_20           ,0,-25.19375,28.24725,
20698122,Niënhof                                                                                                                                               ,2528AB_1            ,0,-25.03278,28.28877,
20698123,Kleinbosveld                                                                                                                                          ,2528AB_1            ,0,-25.01985,28.26454,
20698124,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.01899,28.25881,
20698125,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.01744,28.25265,
20698126,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.01584,28.25308,
20698127,Zoetdoornlaagte                                                                                                                                       ,2528AB_5            ,0,-25.02582,28.45297,
20698128,Toggekry                                                                                                                                              ,2528AB_6            ,0,-25.09043,28.26685,
20698129,Mantsole                                                                                                                                              ,2528AB_13           ,0,-25.13329,28.35729,
20698130,Vaalboschbult                                                                                                                                         ,2528AB_17           ,0,-25.16739,28.30012,
20698131,Ruimte                                                                                                                                                ,2528AB_22           ,0,-25.24658,28.34015,
20698133,Kumnandi Ranch                                                                                                                                        ,2528AB_25           ,0,-25.21189,28.4698,
20698149,Trout Farm                                                                                                                                            ,2528AD_2            ,0,-25.25254,28.31141,
20652826,Lemoenfontein                                                                                                                                         ,2330CD_1            ,0,-23.7748,30.25995,
20692659,Vlaklaagte                                                                                                                                            ,2528AA_4            ,0,-25.00289,28.16934,
20692660,Vlaklaagte                                                                                                                                            ,2528AA_4            ,0,-25.00151,28.17356,
20692661,Driehoek                                                                                                                                              ,2528AA_4            ,0,-25.01542,28.17843,
20692662,Langkuil                                                                                                                                              ,2528AA_4            ,0,-25.00085,28.19271,
20692663,Langkuil                                                                                                                                              ,2528AA_5            ,0,-25.03107,28.21409,
20692664,Langkuil                                                                                                                                              ,2528AA_5            ,0,-25.00084,28.23424,
20692665,Langkuil                                                                                                                                              ,2528AA_5            ,0,-25.00492,28.24581,
20692666,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.02943,28.25267,
20692667,Driehoek                                                                                                                                              ,2528AA_10           ,0,-25.0838,28.24388,
20692668,Gruispan                                                                                                                                              ,2528AA_15           ,0,-25.10148,28.2483,
20692671,Uitval                                                                                                                                                ,2528AA_13           ,0,-25.13177,28.13667,
20692672,Uitval                                                                                                                                                ,2528AA_14           ,0,-25.13408,28.16019,
20692673,Rhenostervallei                                                                                                                                       ,2528AA_14           ,0,-25.13064,28.16373,
20692674,Klipplaatdrif                                                                                                                                         ,2528AA_15           ,0,-25.14081,28.2177,
20692675,Klipplaatdrif                                                                                                                                         ,2528AA_20           ,0,-25.15526,28.21739,
20692676,Geluk                                                                                                                                                 ,2528AA_15           ,0,-25.1491,28.24798,
20692677,Wolfhuiskraal                                                                                                                                         ,2528AA_19           ,0,-25.15503,28.18074,
20692678,Swarthaak                                                                                                                                             ,2528AA_18           ,0,-25.1815,28.14522,
20692679,Saagkuildrift                                                                                                                                         ,2528AA_19           ,0,-25.16146,28.16139,
20692680,Saagkuildrif                                                                                                                                          ,2528AA_18           ,0,-25.1651,28.13525,
20692681,Costa Piente                                                                                                                                          ,2528AA_23           ,0,-25.20591,28.14749,
20692683,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.02642,28.25381,
20692684,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.01949,28.26774,
20692685,Langkuil                                                                                                                                              ,2528AB_1            ,0,-25.02803,28.26407,
20692686,Valmerie                                                                                                                                              ,2528AB_1            ,0,-25.03023,28.28304,
20692687,Bothasvlei                                                                                                                                            ,2528AB_1            ,0,-25.036,28.299,
20692688,Bothasvlei                                                                                                                                            ,2528AB_2            ,0,-25.03777,28.31013,
20692689,Bothasvlei                                                                                                                                            ,2528AB_7            ,0,-25.05305,28.30161,
20692690,Vlaklaagte                                                                                                                                            ,2528AB_2            ,0,-25.03273,28.34982,
20692691,Vlaklaagte                                                                                                                                            ,2528AB_3            ,0,-25.01832,28.3741,
20692692,Vlaklaagte                                                                                                                                            ,2528AB_3            ,0,-25.02098,28.38427,
20692693,Vlaklaagte                                                                                                                                            ,2528AB_4            ,0,-25.00469,28.40652,
20692694,Saron                                                                                                                                                 ,2528AB_4            ,0,-25.03468,28.40718,
20692695,Turfpan                                                                                                                                               ,2528AB_4            ,0,-25.0494,28.40743,
20692696,Leeukuil                                                                                                                                              ,2528AB_4            ,0,-25.00151,28.41321,
20692697,Leeukuil                                                                                                                                              ,2528AB_4            ,0,-25.03017,28.42841,
20692698,Leeukuil                                                                                                                                              ,2528AB_4            ,0,-25.00857,28.43308,
20692699,Soetdoringlaagte                                                                                                                                      ,2528AB_4            ,0,-25.03704,28.44651,
20692700,Soetdoringlaagte                                                                                                                                      ,2528AB_10           ,0,-25.05655,28.45195,
20692701,Zoetdoornglaagte                                                                                                                                      ,2528AB_10           ,0,-25.05744,28.47137,
20692702,Bala                                                                                                                                                  ,2528AB_5            ,0,-25.03832,28.49221,
20692703,De Kuil                                                                                                                                               ,2528AB_10           ,0,-25.06638,28.4827,
20692704,De Kuil                                                                                                                                               ,2528AB_10           ,0,-25.08921,28.46265,
20692705,Klippan                                                                                                                                               ,2528AB_10           ,0,-25.08774,28.48367,
20692706,Middelkop                                                                                                                                             ,2528AB_15           ,0,-25.10469,28.45745,
20692707,Turfpan                                                                                                                                               ,2528AB_9            ,0,-25.07196,28.4336,
20692708,Turfpan                                                                                                                                               ,2528AB_9            ,0,-25.06046,28.40916,
20692709,Palmietgat                                                                                                                                            ,2528AB_14           ,0,-25.1014,28.42312,
20692710,Klippan                                                                                                                                               ,2528AB_8            ,0,-25.08389,28.39611,
20692711,Klippan                                                                                                                                               ,2528AB_8            ,0,-25.06757,28.37864,
20692712,Klippan                                                                                                                                               ,2528AB_8            ,0,-25.07923,28.36622,
20692713,Klippan                                                                                                                                               ,2528AB_8            ,0,-25.07435,28.36269,
20692714,Triangle                                                                                                                                              ,2528AB_8            ,0,-25.08554,28.39239,
20692715,Kleinbegin                                                                                                                                            ,2528AB_8            ,0,-25.0807,28.36923,
20692716,Kraai Draai                                                                                                                                           ,2528AB_8            ,0,-25.0838,28.361,
20692717,Sonskyn                                                                                                                                               ,2528AB_7            ,0,-25.07677,28.3437,
20692718,Blouboskuil                                                                                                                                           ,2528AB_7            ,0,-25.07324,28.32951,
20692719,Aandrus                                                                                                                                               ,2528AB_7            ,0,-25.08,28.3299,
20692720,Dennegeur                                                                                                                                             ,2528AB_7            ,0,-25.09763,28.32708,
20692721,Radium                                                                                                                                                ,2528AB_7            ,0,-25.08487,28.30921,
20692722,Blouboskuil                                                                                                                                           ,2528AB_7            ,0,-25.08001,28.31054,
20692723,Blaauwboschkuil                                                                                                                                       ,2528AB_7            ,0,-25.06591,28.31565,
20692724,Welgegund                                                                                                                                             ,2528AB_6            ,0,-25.09548,28.28188,
20692725,Welgegund                                                                                                                                             ,2528AB_6            ,0,-25.07571,28.283,
20692726,Welgegund                                                                                                                                             ,2528AB_6            ,0,-25.08148,28.26346,
20692727,Welgegund                                                                                                                                             ,2528AB_6            ,0,-25.07381,28.25431,
20692728,Driehoek                                                                                                                                              ,2528AB_6            ,0,-25.08853,28.2562,
20692729,Ansa                                                                                                                                                  ,2528AB_6            ,0,-25.08273,28.28819,
20692730,Kalkfontein                                                                                                                                           ,2528AB_11           ,0,-25.10882,28.29259,
20692731,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.10754,28.32769,
20692732,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.11436,28.33319,
20692733,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.13185,28.34378,
20692734,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.13175,28.3327,
20692735,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.13007,28.32795,
20692736,Mantsole                                                                                                                                              ,2528AB_12           ,0,-25.12682,28.32596,
20692737,Palmietgat                                                                                                                                            ,2528AB_13           ,0,-25.1084,28.37857,
20692738,Palmietgat                                                                                                                                            ,2528AB_13           ,0,-25.10708,28.39603,
20692739,Tweelaagte                                                                                                                                            ,2528AB_13           ,0,-25.11981,28.3933,
20692740,Turflaagte                                                                                                                                            ,2528AB_14           ,0,-25.11778,28.41727,
20692741,Middelkop                                                                                                                                             ,2528AB_15           ,0,-25.11208,28.46873,
20692742,Graspan                                                                                                                                               ,2528AB_18           ,0,-25.1696,28.39263,
20692743,Graspan                                                                                                                                               ,2528AB_18           ,0,-25.1863,28.37673,
20692744,Vaalbosbult                                                                                                                                           ,2528AB_11           ,0,-25.14888,28.29021,
20692745,Vaalboschbult                                                                                                                                         ,2528AB_16           ,0,-25.15562,28.29595,
20692746,Vaalbosbult                                                                                                                                           ,2528AB_21           ,0,-25.20898,28.28678,
20692747,Chinookee Ranch                                                                                                                                       ,2528AB_21           ,0,-25.23353,28.27948,
20692748,Elandskraal                                                                                                                                           ,2528AB_22           ,0,-25.22534,28.34094,
20692749,Kliprand                                                                                                                                              ,2528AB_24           ,0,-25.23401,28.41564,
20692750,Kliprand                                                                                                                                              ,2528AB_24           ,0,-25.21728,28.40514,
20692751,Welverdien                                                                                                                                            ,2528AB_24           ,0,-25.23602,28.43854,
20692752,Kliprant                                                                                                                                              ,2528AB_25           ,0,-25.21024,28.49172,
20692793,De Witskraal                                                                                                                                          ,2528AD_2            ,0,-25.27194,28.30837,
20692794,De Witskraal                                                                                                                                          ,2528AD_3            ,0,-25.29463,28.35088,
20692795,Haakdoornfontein                                                                                                                                      ,2528AD_4            ,0,-25.26894,28.41184,
20692796,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.26685,28.45034,
20692797,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.28105,28.46643,
20692798,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.28516,28.46714,
20692799,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.29148,28.46081,
20692800,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.29951,28.46292,
20692801,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.26803,28.46466,
20692802,Uitvlugt                                                                                                                                              ,2528AD_5            ,0,-25.25904,28.46621,
21838036,Leeukuil                                                                                                                                              ,2426BC_24           ,0,-24.49459,26.67439,
21856800,Buffelsvlei                                                                                                                                           ,2426BD_7            ,0,-24.3434,26.80675,
21856805,Buffelsvlei                                                                                                                                           ,2426BD_7            ,0,-24.3434,26.80675,
21856806,Maauwplaats                                                                                                                                           ,2426BD_6_1          ,0,-24.33856,26.77434,
21856817,London                                                                                                                                                ,2426BD_6_1          ,0,-24.3283,26.78646,
21857034,Beautfort                                                                                                                                             ,2426BD_7            ,0,-24.30232,26.84807,
21857135,Welgevonden                                                                                                                                           ,2426BD_6_1          ,0,-24.31266,26.79914,
21857142,Marico                                                                                                                                                ,2426BD_3            ,0,-24.26344,26.87763,
21857144,Beautfort                                                                                                                                             ,2426BD_2            ,0,-24.28297,26.83727,
21857160,Marico                                                                                                                                                ,2426BD_3            ,0,-24.28335,26.87621,
21857164,Elamshai                                                                                                                                              ,2426BD_8            ,0,-24.3213,26.86282,
21857178,Jakhalskuil                                                                                                                                           ,2426BD_8            ,0,-24.33036,26.85173,
21857188,Merriepan                                                                                                                                             ,2426BD_12           ,0,-24.3796,26.80154,
21857191,Merriepan                                                                                                                                             ,2426BD_12           ,0,-24.39301,26.81306,
21857192,Smaldeel                                                                                                                                              ,2426BD_8            ,0,-24.34354,26.88259,
21857193,Laagwater                                                                                                                                             ,2426BD_22           ,0,-24.45333,26.81034,
21857195,Summersfield North                                                                                                                                    ,2426BD_22           ,0,-24.47447,26.80196,
21858024,Morgenzon                                                                                                                                             ,2426BD_5            ,0,-24.2863,26.98739,
21858126,Krokodilnes                                                                                                                                           ,2426BD_5            ,0,-24.28318,26.97625,
21860298,Krokodilnes                                                                                                                                           ,2426BD_5            ,0,-24.27388,26.96312,
21860456,Krokodilnes                                                                                                                                           ,2426BD_5            ,0,-24.27335,26.95256,
21860459,Krokodilnes                                                                                                                                           ,2426BD_4            ,0,-24.26876,26.9487,
21860490,Looplaagte                                                                                                                                            ,2426BD_18           ,0,-24.43635,26.87711,
21860566,Oud Altona                                                                                                                                            ,2426BD_18           ,0,-24.40926,26.87863,
21861221,Hern House                                                                                                                                            ,2426BD_8            ,0,-24.30721,26.89362,
21861582,Schwerin                                                                                                                                              ,2426BD_5            ,0,-24.25785,26.97058,
21861665,Schwerin                                                                                                                                              ,2426BB_25           ,0,-24.24991,26.9679,
21861723,Krokodilnes                                                                                                                                           ,2426BD_4            ,0,-24.26567,26.94032,
21861740,Krokodilstaart                                                                                                                                        ,2426BD_4            ,0,-24.25306,26.94617,
21861879,Ganspan                                                                                                                                               ,2426BD_14           ,0,-24.36821,26.90264,
21861899,Donald                                                                                                                                                ,2426BD_9            ,0,-24.341,26.94909,
21861939,Smaldeel                                                                                                                                              ,2426BD_13           ,0,-24.35847,26.89169,
21861949,Smaldeel                                                                                                                                              ,2426BD_13           ,0,-24.38023,26.87944,
21861973,Vaalpenskraal                                                                                                                                         ,2426BD_5            ,0,-24.26615,26.9951,
21862063,Donald                                                                                                                                                ,2426BD_9            ,0,-24.34475,26.92996,
21862078,Donald                                                                                                                                                ,2426BD_10           ,0,-24.32396,26.977,
21862106,Nuwejaarsbos                                                                                                                                          ,2426BD_5            ,0,-24.2844,26.9946,
21862167,Buisdoorns                                                                                                                                            ,2426BD_19           ,0,-24.4313,26.93232,
21862182,Buisdoorns                                                                                                                                            ,2426BD_19           ,0,-24.44282,26.92811,
21862195,Snymanslaagte                                                                                                                                         ,2426BD_23           ,0,-24.48283,26.89643,
21862215,Elandskloof                                                                                                                                           ,2426BD_23           ,0,-24.47306,26.85321,
21862216,Westindia                                                                                                                                             ,2426BD_24           ,0,-24.48002,26.93237,
21862406,Morgenzon                                                                                                                                             ,2426BD_10           ,0,-24.30312,26.99446,
21862423,Stranger's Rest                                                                                                                                       ,2426BD_9            ,0,-24.31202,26.94128,
21862448,Hartbeestkuil                                                                                                                                         ,2426BD_14           ,0,-24.39904,26.91531,
21879141,Merino Walk                                                                                                                                           ,2426DA_2            ,0,-24.53553,26.55794,
21879523,Merino Walk                                                                                                                                           ,2426DA_2            ,0,-24.53098,26.55795,
21879534,Merico's Draai                                                                                                                                        ,2426DA_1_CB_5       ,0,-24.51947,26.51551,
21879590,Tweestroom                                                                                                                                            ,2426DA_1_CB_5       ,0,-24.52345,26.5108,
21879894,Geodverwacht                                                                                                                                          ,2426DA_10           ,0,-24.57951,26.73116,
21880159,Geodverwacht                                                                                                                                          ,2426DA_10           ,0,-24.56039,26.72226,
21880235,Silent Valley                                                                                                                                         ,2426DA_5            ,0,-24.54629,26.70928,
21880405,Grootvlei                                                                                                                                             ,2426DA_5            ,0,-24.5419,26.70759,
21880514,Tyldendall                                                                                                                                            ,2426DA_4            ,0,-24.51425,26.69125,
21880808,Goedverwacht                                                                                                                                          ,2426DA_14           ,0,-24.64051,26.69368,
21881009,Belgie                                                                                                                                                ,2426DA_15           ,0,-24.61213,26.74595,
21881174,Hope Town                                                                                                                                             ,2426DA_12           ,0,-24.60213,26.59622,
21881166,Doornlaagte                                                                                                                                           ,2426DA_11           ,0,-24.60314,26.5192,
21885165,Schot                                                                                                                                                 ,2426DA_19           ,0,-24.69165,26.66643,
21886263,Schot                                                                                                                                                 ,2426DA_18           ,0,-24.68874,26.64822,
21888505,Welgevonden                                                                                                                                           ,2426DC_7            ,0,-24.81144,26.56216,
21890574,West India                                                                                                                                            ,2426DC_3            ,0,-24.77275,26.61562,
21887022,Dronkfontein                                                                                                                                          ,2429CC_14           ,0,-24.8933,29.15746,
21890651,Parys                                                                                                                                                 ,2426DC_9            ,0,-24.82721,26.65673,
21890652,Parys                                                                                                                                                 ,2426DC_9            ,0,-24.83011,26.65615,
21837962,Uitkyk                                                                                                                                                ,2429AA_11           ,0,-24.13822,29.03914,
21838024,Planknek Estate                                                                                                                                       ,2429AA_17           ,0,-24.17368,29.06462,
21837886,Mowbray Park                                                                                                                                          ,2426BC_15           ,0,-24.39553,26.74734,
21837884,Mount Hope                                                                                                                                            ,2426BC_15           ,0,-24.38211,26.7493,
21837892,Mowbray Park                                                                                                                                          ,2426BC_20           ,0,-24.40017,26.71905,
21837894,Sandrift                                                                                                                                              ,2426BC_14_9         ,0,-24.39438,26.6998,
